Flowable,Class,SectorProducedBy,SectorConsumedBy,SectorSourceName,Context,Location,LocationSystem,FlowAmount,Unit,FlowType,Year,MeasureofSpread,Spread,DistributionType,Min,Max,DataReliability,TemporalCorrelation,GeographicalCorrelation,TechnologicalCorrelation,DataCollection,MetaSources,FlowUUID,ProducedBySectorType,ConsumedBySectorType,AttributionSources
"Water, saline",Water,,312112,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,835766368.1943209,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,312113,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,408333446.5867448,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,312120,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,1753954259.8564315,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,312130,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,1162634486.385864,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,312140,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,322118162.5547597,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,312230,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,123043924.9962653,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,313110,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,126807874.30802335,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,313210,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,882952518.5517681,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,313220,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,275438947.5442338,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,313230,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,247926710.60756585,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,313240,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,210228245.30235916,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,313310,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,223363921.284775,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,313320,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,387683571.07730126,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,314110,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,154686804.84243006,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,314120,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,1311594426.788708,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,314910,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,1051069833.5045632,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,314994,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,245052380.70253786,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,314999,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,1690592342.508411,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,315110,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,21813475.25236506,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,315190,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,24461702.127580285,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,315210,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,723868258.5835274,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,315220,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,660913520.746728,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,315240,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,389403326.3080977,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,315280,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,492369368.000733,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,315990,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,801548249.6613744,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,316110,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,255170699.02473688,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,316210,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,2578394381.4355984,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,316992,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,89774158.11358377,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,316998,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,716708108.4749361,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,321113,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,2328540987.3199935,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,321114,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,774965264.7509835,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,321211,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,375844194.9003894,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,321212,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,317567078.2528208,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,321213,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,220620401.02116427,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,321214,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,1194576191.0093238,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,321219,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,776195985.787881,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,321911,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,1038812572.538436,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,321912,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,200466492.25509664,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,321918,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,1700669888.4879117,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,321920,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,2600764502.056827,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,321991,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,1856853180.6989446,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,321992,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,496451320.99058896,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,321999,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,1570665249.5346942,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,322110,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,284463961.56336445,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,322121,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,1770149427.106836,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,322122,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,470737829.2022873,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,322130,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,1666375003.7418907,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,322211,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,3421478799.6364927,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,322212,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,562845226.0213121,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,322219,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,820491108.8865393,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,322220,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,2353993022.178371,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,322230,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,778141195.3830011,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,322291,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,939587989.4860255,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,322299,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,530546100.3820024,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,323111,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,13319172714.811377,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,323113,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,3025503685.729564,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,323117,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,387531481.63575745,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,323120,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,647967145.8695647,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,324110,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,10827269919.148981,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,324121,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,735727990.1854516,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,324122,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,577019682.0869464,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,324191,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,458253747.18574536,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,324199,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,163914068.99397305,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,325110,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,8420232308.079787,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,325120,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,2099237886.496061,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,325130,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,732528766.3690398,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,325180,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,2770053185.7861276,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,325193,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,873900762.6310666,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,325194,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,49277595.18162509,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,325199,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,3434521545.65346,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,325211,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,4905392470.496482,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,325212,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,646512356.0922998,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,325220,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,140910782.10061407,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,325311,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,143118801.70550632,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,325312,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,149500383.92050567,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,325314,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,371667898.2349362,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,325320,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,920200091.5404097,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,325411,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,1136283585.606282,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,325412,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,7761044173.487581,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,325413,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,607685235.2754812,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,325414,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,843590857.6169438,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,325510,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,2363052206.4494567,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
"Water, saline",Water,,325520,NAICS_2012_Code,resource/water/saline water body,"=""00000""",FIPS,1035954865.5798136,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,272e60cf-1e1f-3997-a93d-17f7698571e6,,I,Employment_state_2015
