FacilityID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC,UrbanRural,Plant operator name,Balancing Authority Name,Balancing Authority Code,NERC region acronym,eGRID subregion acronym,Plant primary fuel,Plant primary coal/oil/gas/ other fossil fuel category,Plant coal generation percent (resource mix),Plant oil generation percent (resource mix),Plant gas generation percent (resource mix),Plant nuclear generation percent (resource mix),Plant hydro generation percent (resource mix),Plant biomass generation percent (resource mix),Plant wind generation percent (resource mix),Plant solar generation percent (resource mix),Plant geothermal generation percent (resource mix),Plant other fossil generation percent (resource mix),Plant other unknown / purchased fuel generation percent (resource mix)
406,Tok,,,AK,,63.33552,-142.99997,Southeast Fairbanks,,,,Alaska Power and Telephone Co,No balancing authority,,AK,AKMS,DFO,OIL,0,100,0,0,0,0,0,0,0,0,0
57067,Toksook Bay,,,AK,,60.530142,-165.108575,Bethel,,,,"Alaska Village Elec Coop, Inc",No balancing authority,,AK,AKMS,DFO,OIL,0,100,0,0,0,0,0,0,0,0,0
61166,Tyee Lake Hydroelectric Facility,,,AK,,56.216403,-131.504344,Wrangell,,,,Southeast Alaska Power Agency,No balancing authority,,AK,AKMS,WAT,HYDRO,0,0,0,0,100,0,0,0,0,0,0
6299,Unalakleet,,,AK,,63.876789,-160.790414,Nome,,,,Unalakleet Valley Elec Coop,No balancing authority,,AK,AKMS,DFO,OIL,0,100,0,0,0,0,0,0,0,0,0
7503,Unalaska Power Module,,,AK,,53.863993,-166.512591,Aleutians West,,,,City of Unalaska - (AK),No balancing authority,,AK,AKMS,DFO,OIL,0,100,0,0,0,0,0,0,0,0,0
54422,Unisea G 2,,,AK,,53.8796,-166.5532,Aleutians West,,,,City of Unalaska - (AK),No balancing authority,,AK,AKMS,DFO,OIL,0,100,0,0,0,0,0,0,0,0,0
50711,University of Alaska Fairbanks,,,AK,,64.854171,-147.822075,Fairbanks North Star,,,,Golden Valley Elec Assn Inc,No balancing authority,,AK,AKGD,SUB,COAL,99.50354506,0.491564279,0.004890661,0,0,0,0,0,0,0,0
57054,Upper Kalskag,,,AK,,61.526858,-160.348128,Bethel,,,,"Alaska Village Elec Coop, Inc",No balancing authority,,AK,AKMS,DFO,OIL,0,100,0,0,0,0,0,0,0,0,0
50308,Utility Plants Section,,,AK,,64.825601,-147.648627,Fairbanks North Star,,,,Golden Valley Elec Assn Inc,No balancing authority,,AK,AKGD,SUB,COAL,100,0,0,0,0,0,0,0,0,0,0
6306,Valdez,,,AK,,61.1303,-146.3647,Valdez Cordova,,,,"Copper Valley Elec Assn, Inc",No balancing authority,,AK,AKMS,DFO,OIL,0,100,0,0,0,0,0,0,0,0,0
7841,Valdez Cogen,,,AK,,61.0839,-146.2529,Valdez Cordova,,,,"Copper Valley Elec Assn, Inc",No balancing authority,,AK,AKMS,WO,OIL,0,100,0,0,0,0,0,0,0,0,0
56147,Viking,,,AK,,55.540708,-133.102344,Prince of Wales-Hyder,,,,Alaska Power and Telephone Co,No balancing authority,,AK,AKMS,DFO,OIL,,,,,,,,,,,
54305,Westward Seafoods,,,AK,,53.858508,-166.55288,Aleutians West,,,,City of Unalaska - (AK),No balancing authority,,AK,AKMS,DFO,OIL,0,100,0,0,0,0,0,0,0,0,0
58977,Whitman,,,AK,,55.328056,-131.530833,Ketchikan Gateway,,,,Ketchikan Public Utilities,No balancing authority,,AK,AKMS,WAT,HYDRO,0,0,0,0,100,0,0,0,0,0,0
95,Wrangell,,,AK,,56.460976,-132.379439,Wrangell,,,,City of Wrangell - (AK),No balancing authority,,AK,AKMS,DFO,OIL,0,100,0,0,0,0,0,0,0,0,0
6637,Yakutat,,,AK,,59.544553,-139.724306,Yakutat,,,,CBY DBA Yakutat Power,No balancing authority,,AK,AKMS,DFO,OIL,0,100,0,0,0,0,0,0,0,0,0
56076,ABC Coke,,,AL,,33.582793,-86.779866,Jefferson,,,,Alabama Power Co,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,COG,COAL,0,0,44.12758621,0,0,0,0,0,0,55.87241379,0
54429,Alabama Pine Pulp,,,AL,,31.5825,-87.4889,Monroe,,,,Alabama Power Co,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,BLQ,BIOMASS,0,0,5.049751946,0,0,94.95024805,0,0,0,0,0
10216,Alabama River Pulp,,,AL,,31.5825,-87.4889,Monroe,,,,Alabama Power Co,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,BLQ,BIOMASS,0,0.052204542,10.09877705,0,0,89.84901841,0,0,0,0,0
7924,Albertville,,,AL,,34.363389,-86.223889,Marshall,,,,Tennessee Valley Authority,Tennessee Valley Authority,TVA,SERC,SRTV,DFO,OIL,,,,,,,,,,,
56018,AMEA Sylacauga Plant,,,AL,,33.1661,-86.2825,Talladega,,,,Alabama Power Co,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
60680,ANAD Solar Array,,,AL,,33.626728,-85.969481,Calhoun,,,,Alabama Power Co,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,SUN,SOLAR,0,0,0,0,0,0,0,100,0,0,0
2,Bankhead Dam,,,AL,,33.458665,-87.356823,Tuscaloosa,,,,Alabama Power Co,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,WAT,HYDRO,0,0,0,0,100,0,0,0,0,0,0
3,Barry,,,AL,,31.0069,-88.0103,Mobile,,,,Alabama Power Co,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,BIT,COAL,31.19326063,0,68.80673937,0,0,0,0,0,0,0,0
702,Bartletts Ferry,,,AL,,32.663,-85.0908,Lee,,,,Georgia Power Co,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,WAT,HYDRO,0,0,0,0,100,0,0,0,0,0,0
6150,Bellefonte,,,AL,,34.7092,-85.9278,Jackson,,,,Tennessee Valley Authority,Tennessee Valley Authority,TVA,SERC,SRTV,DFO,OIL,,,,,,,,,,,
46,Browns Ferry,,,AL,,34.7042,-87.1189,Limestone,,,,Tennessee Valley Authority,Tennessee Valley Authority,TVA,SERC,SRTV,NUC,NUCLEAR,0,0,0,100,0,0,0,0,0,0,0
55409,Calhoun Generating Facility,,,AL,,33.5883,-85.9731,Calhoun,,,,Alabama Power Co,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,NG,GAS,0,22.46408976,77.53591024,0,0,0,0,0,0,0,0
55440,Central Alabama Gen Station,,,AL,,32.6497,-86.74,Autauga,,,,Alabama Power Co,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
47,Colbert,,,AL,,34.7439,-87.8486,Colbert,,,,Tennessee Valley Authority,Tennessee Valley Authority,TVA,SERC,SRTV,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
54985,Crestwood Dothan,,,AL,,31.262356,-85.402737,Houston,,,,City of Dothan - (AL),"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,DFO,OIL,0,100,0,0,0,0,0,0,0,0,0
61924,"Cumblerland Land Holdings, LLC",,,AL,,34.94974,-86.868053,Limestone,,,,Tennessee Valley Authority,Tennessee Valley Authority,TVA,SERC,SRTV,SUN,SOLAR,0,0,0,0,0,0,0,100,0,0,0
55292,Decatur Energy Center,,,AL,,34.6292,-87.0214,Morgan,,,,Tennessee Valley Authority,Tennessee Valley Authority,TVA,SERC,SRTV,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
58061,Decatur-Morgan Co LFG Recovery Project,,,AL,,34.623611,-87.101111,Morgan,,,,Joe Wheeler Elec Member Corp,Tennessee Valley Authority,TVA,SERC,SRTV,LFG,BIOMASS,0,0,0,0,0,100,0,0,0,0,0
7897,E B Harris Generating Plant,,,AL,,32.381352,-86.574366,Autauga,,,,Alabama Power Co,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
26,E C Gaston,,,AL,,33.244211,-86.458056,Shelby,,,,Alabama Power Co,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,BIT,COAL,68.50675442,0.002928982,31.4903166,0,0,0,0,0,0,0,0
60679,Fort Rucker Solar Array,,,AL,,31.331148,-85.73019,Dale,,,,Alabama Power Co,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,SUN,SOLAR,0,0,0,0,0,0,0,100,0,0,0
7,Gadsden,,,AL,,34.0128,-85.9708,Etowah,,,,Alabama Power Co,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,NG,GAS,,,,,,,,,,,
53,Gantt,,,AL,,31.4033,-86.479469,Covington,,,,PowerSouth Energy Cooperative,PowerSouth Energy Cooperative,AEC,SERC,SRSO,WAT,HYDRO,0,0,0,0,100,0,0,0,0,0,0
54789,Georgia-Pacific Brewton Mill,,,AL,,31.077,-87.1116,Escambia,,,,Alabama Power Co,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,BLQ,BIOMASS,0,0,44.19245377,0,0,55.80754623,0,0,0,0,0
10699,Georgia-Pacific Consr Prods LP-Naheola,,,AL,,32.2268,-88.0252,Choctaw,,,,Alabama Power Co,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,BLQ,BIOMASS,0,0.259076627,12.78065669,0,0,86.96026668,0,0,0,0,0
707,Goat Rock,,,AL,,32.6096,-85.0795,Lee,,,,Georgia Power Co,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,WAT,HYDRO,0,0,0,0,100,0,0,0,0,0,0
10,Greene County,,,AL,,32.6017,-87.7811,Greene,,,,Alabama Power Co,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,NG,GAS,0,0.343951387,99.65604861,0,0,0,0,0,0,0,0
48,Guntersville,,,AL,,34.421272,-86.393931,Marshall,,,,Tennessee Valley Authority,Tennessee Valley Authority,TVA,SERC,SRTV,WAT,HYDRO,0,0,0,0,100,0,0,0,0,0,0
11,H Neely Henry Dam,,,AL,,33.7845,-86.0524,Calhoun,,,,Alabama Power Co,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,WAT,HYDRO,0,0,0,0,100,0,0,0,0,0,0
6188,Harris Dam,,,AL,,33.258281,-85.616047,Randolph,,,,Alabama Power Co,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,WAT,HYDRO,0,0,0,0,100,0,0,0,0,0,0
55411,Hillabee Energy Center,,,AL,,33.000669,-85.903278,Tallapoosa,,,,Alabama Power Co,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
55241,Hog Bayou Energy Center,,,AL,,30.7478,-88.0575,Mobile,,,,Alabama Power Co,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
12,Holt Dam,,,AL,,33.2553,-87.4495,Tuscaloosa,,,,Alabama Power Co,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,WAT,HYDRO,0,0,0,0,100,0,0,0,0,0,0
54752,International Paper Pine Hill Mill,,,AL,,31.9698,-87.4806,Wilcox,,,,Alabama Power Co,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,BLQ,BIOMASS,0.004461962,0.330452813,13.84432862,0,0,85.8207566,0,0,0,0,0
52140,International Paper-Prattville Mill,,,AL,,32.4187,-86.4718,Autauga,,,,Alabama Power Co,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,BLQ,BIOMASS,0,0.522123157,26.98907212,0,0,72.48880473,0,0,0,0,0
54096,International Paper-Riverdale Mill,,,AL,,32.426016,-86.870912,Dallas,,,,Alabama Power Co,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,NG,GAS,0,0,76.68133396,0,0,23.31866604,0,0,0,0,0
6002,James H Miller Jr,,,AL,,33.6319,-87.0597,Jefferson,,,,Alabama Power Co,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,SUB,COAL,98.65111259,0,1.348887414,0,0,0,0,0,0,0,0
6131,Jones Bluff,,,AL,,32.324242,-86.784319,Autauga,,,,Alabama Power Co,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,WAT,HYDRO,0,0,0,0,100,0,0,0,0,0,0
13,Jordan Dam,,,AL,,32.6189,-86.2548,Elmore,,,,Alabama Power Co,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,WAT,HYDRO,0,0,0,0,100,0,0,0,0,0,0
6001,Joseph M Farley,,,AL,,31.2231,-85.1116,Houston,,,,Alabama Power Co,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,NUC,NUCLEAR,0,0,0,100,0,0,0,0,0,0,0
62449,Kimberly Clark Mobile - CHP Plant,,,AL,,30.737741,-88.04977,Mobile,,,,Alabama Power Co,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
60583,LaFayette Solar Farm,,,AL,,32.876313,-85.38821,Chambers,,,,Alabama Power Co,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,SUN,SOLAR,0,0,0,0,0,0,0,100,0,0,0
15,Lay Dam,,,AL,,32.9633,-86.5187,Chilton,,,,Alabama Power Co,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,WAT,HYDRO,0,0,0,0,100,0,0,0,0,0,0
18,Lewis Smith Dam,,,AL,,33.9406,-87.1077,Walker,,,,Alabama Power Co,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,WAT,HYDRO,0,0,0,0,100,0,0,0,0,0,0
14,Logan Martin Dam,,,AL,,33.425878,-86.337547,Talladega,,,,Alabama Power Co,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,WAT,HYDRO,0,0,0,0,100,0,0,0,0,0,0
16,Martin Dam,,,AL,,32.680394,-85.911442,Elmore,,,,Alabama Power Co,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,WAT,HYDRO,0,0,0,0,100,0,0,0,0,0,0
7063,McIntosh (7063),,,AL,,31.2546,-88.0299,Washington,,,,PowerSouth Energy Cooperative,PowerSouth Energy Cooperative,AEC,SERC,SRSO,NG,GAS,0,0.075873474,99.92412653,0,0,0,0,0,0,0,0
533,McWilliams,,,AL,,31.400255,-86.476449,Covington,,,,PowerSouth Energy Cooperative,PowerSouth Energy Cooperative,AEC,SERC,SRSO,NG,GAS,0,0.026738486,99.97326151,0,0,0,0,0,0,0,0
38,Millers Ferry,,,AL,,32.100881,-87.399767,Wilcox,,,,Alabama Power Co,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,WAT,HYDRO,0,0,0,0,100,0,0,0,0,0,0
17,Mitchell Dam,,,AL,,32.806025,-86.444892,Coosa,,,,Alabama Power Co,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,WAT,HYDRO,0,0,0,0,100,0,0,0,0,0,0
55293,Morgan Energy Center,,,AL,,34.6397,-87.0639,Morgan,,,,Tennessee Valley Authority,Tennessee Valley Authority,TVA,SERC,SRTV,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
62462,Muscle Shoals,,,AL,,34.76973,-87.90454,Colbert,,,,Tennessee Valley Authority,Tennessee Valley Authority,TVA,SERC,SRTV,SUN,SOLAR,0,0,0,0,0,0,0,100,0,0,0
55044,Packaging Corporation of America Jackson Mill,,,AL,,31.4894,-87.8989,Clarke,,,,Alabama Power Co,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,BLQ,BIOMASS,0,0.075388581,30.04555485,0,0,69.87905657,0,0,0,0,0
7710,Plant H. Allen Franklin,,,AL,,32.6078,-85.0975,Lee,,,,Georgia Power Co,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
55,Point A,,,AL,,31.361146,-86.518307,Covington,,,,PowerSouth Energy Cooperative,PowerSouth Energy Cooperative,AEC,SERC,SRSO,WAT,HYDRO,0,0,0,0,100,0,0,0,0,0,0
61901,Redstone Arsenal Hybrid,,,AL,,34.610987,-86.611551,Madison,,,,Tennessee Valley Authority,Tennessee Valley Authority,TVA,SERC,SRTV,SUN,SOLAR,0,0,0,0,0,0,0,99.83755874,0,0,0.16244126
60058,"River Bend Solar, LLC",,,AL,,34.831511,-87.842204,Lauderdale,,,,Tennessee Valley Authority,Tennessee Valley Authority,TVA,SERC,SRTV,SUN,SOLAR,0,0,0,0,0,0,0,100,0,0,0
7698,SABIC Innovative Plastics - Burkville,,,AL,,32.310226,-86.52542,Lowndes,,,,Alabama Power Co,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
59710,Sand Valley Power Station,,,AL,,34.343875,-85.866103,Dekalb,,,,Sand Mountain Electric Coop,Tennessee Valley Authority,TVA,SERC,SRTV,LFG,BIOMASS,0,0,0,0,0,100,0,0,0,0,0
50359,Sloss Industries Corp,,,AL,,33.568164,-86.79873,Jefferson,,,,Alabama Power Co,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,NG,GAS,,,,,,,,,,,
55271,Tenaska Lindsay Hill Generating Station,,,AL,,32.6514,-86.7386,Autauga,,,,Alabama Power Co,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
7721,Theodore Cogeneration,,,AL,,30.525445,-88.128477,Mobile,,,,Alabama Power Co,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
19,Thurlow Dam,,,AL,,32.535436,-85.887614,Elmore,,,,Alabama Power Co,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,WAT,HYDRO,0,0,0,0,100,0,0,0,0,0,0
54216,U S Alliance Coosa Pines,,,AL,,33.328107,-86.356825,Talladega,,,,Alabama Power Co,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,BLQ,BIOMASS,0,0,28.33011828,0,0,71.66988172,0,0,0,0,0
54550,W&T Onshore Treating Facility (OTF),,,AL,,30.43203,-88.18241,Mobile,,,,Alabama Power Co,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
4,Walter Bouldin Dam,,,AL,,32.583889,-86.283056,Elmore,,,,Alabama Power Co,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,WAT,HYDRO,0,0,0,0,100,0,0,0,0,0,0
55138,Walton Discover Power Facility,,,AL,,32.54098,-85.038879,LEE,,,,Georgia Transmission Corp,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
7697,Washington County Cogen (Olin),,,AL,,31.2504,-88.0156,Washington,,,,Alabama Power Co,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
20,Weiss Dam,,,AL,,34.172142,-85.753806,Cherokee,,,,Alabama Power Co,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,WAT,HYDRO,0,0,0,0,100,0,0,0,0,0,0
57467,Westervelt Moundville Cogen,,,AL,,32.960714,-87.655419,Hale,,,,Alabama Power Co,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,WDS,BIOMASS,0,0,0,0,0,100,0,0,0,0,0
54802,WestRock Coated Board,,,AL,,32.1761,-85.0272,Russell,,,,Alabama Power Co,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,NG,GAS,0,0,26.79817041,0,0,73.20182959,0,0,0,0,0
54763,WestRock Demopolis Mill,,,AL,,32.4541,-87.9759,Marengo,,,,Alabama Power Co,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,BLQ,BIOMASS,0,0.091009329,1.899805115,0,0,98.00918556,0,0,0,0,0
49,Wheeler Dam,,,AL,,34.8069,-87.3819,Lawrence,,,,Tennessee Valley Authority,Tennessee Valley Authority,TVA,SERC,SRTV,WAT,HYDRO,0,0,0,0,100,0,0,0,0,0,0
6440,Wilson Dam,,,AL,,34.79782,-87.62537,Lauderdale,,,,Tennessee Valley Authority,Tennessee Valley Authority,TVA,SERC,SRTV,WAT,HYDRO,0,0,0,0,100,0,0,0,0,0,0
21,Yates Dam,,,AL,,32.5743,-85.8901,Elmore,,,,Alabama Power Co,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,WAT,HYDRO,0,0,0,0,100,0,0,0,0,0,0
54730,Yellowhammer Gas Plant,,,AL,,30.403538,-88.12833,MOBILE,,,,Alabama Power Co,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,NG,GAS,,,,,,,,,,,
8055,Arkansas Nuclear One,,,AR,,35.311,-93.2351,Pope,,,,Entergy Arkansas Inc,"Midcontinent Independent Transmission System Operator, Inc..",MISO,SERC,SRMV,NUC,NUCLEAR,0,0,0,100,0,0,0,0,0,0,0
54104,Ashdown,,,AR,,33.6417,-94.1083,Little River,,,,Southwestern Electric Power Co,Southwest Power Pool,SWPP,SERC,SPSO,BLQ,BIOMASS,5.684022852,0,15.44215481,0,0,77.5407159,0,0,0,1.333106442,0
182,Beaver Dam,,,AR,,36.421507,-93.847373,Carroll,,,,Southwestern Power Administration,Southwestern Power Administration,SPA,MRO,SPSO,WAT,HYDRO,0,0,0,0,100,0,0,0,0,0,0
197,Blakely Mountain,,,AR,,34.570984,-93.194425,Garland,,,,Entergy Arkansas Inc,"Midcontinent Independent Transmission System Operator, Inc..",MISO,SERC,SRMV,WAT,HYDRO,0,0,0,0,100,0,0,0,0,0,0
64392,Branch Solar Farm,,,AR,,35.306183,-93.925758,Franklin,,,,Oklahoma Gas & Electric Co,Southwest Power Pool,SWPP,SERC,SPSO,SUN,SOLAR,0,0,0,0,0,0,0,100,0,0,0
198,Bull Shoals,,,AR,,36.3635,-92.5763,Marion,,,,Southwestern Power Administration,Southwestern Power Administration,SPA,MRO,SPSO,WAT,HYDRO,0,0,0,0,100,0,0,0,0,0,0
202,Carl Bailey,,,AR,,35.260102,-91.363426,Woodruff,,,,Entergy Arkansas Inc,"Midcontinent Independent Transmission System Operator, Inc..",MISO,SERC,SRMV,NG,GAS,,,,,,,,,,,
166,Carpenter,,,AR,,34.4425,-93.0262,Garland,,,,Entergy Arkansas Inc,"Midcontinent Independent Transmission System Operator, Inc..",MISO,SERC,SRMV,WAT,HYDRO,0,0,0,0,100,0,0,0,0,0,0
63295,Chicot Solar,,,AR,,33.479,-91.349,Chicot,,,,Entergy Arkansas LLC,"Midcontinent Independent Transmission System Operator, Inc..",MISO,SERC,SRMV,SUN,SOLAR,0,0,0,0,0,0,0,100,0,0,0
64444,City of Paris Solar,,,AR,,35.301,-93.734,Logan,,,,City of Paris - (AR),Southwest Power Pool,SWPP,MRO,SRMV,SUN,SOLAR,0,0,0,0,0,0,0,100,0,0,0
56505,City Water & Light - City of Jonesboro,,,AR,,35.848561,-90.725377,Craighead,,,,City Water and Light Plant,"Midcontinent Independent Transmission System Operator, Inc..",MISO,SERC,SPSO,NG,GAS,0,0.101742872,99.89825713,0,0,0,0,0,0,0,0
50638,Clearwater Paper APP CB,,,AR,,33.7061,-91.2371,Desha,,,,Entergy Arkansas Inc,"Midcontinent Independent Transmission System Operator, Inc..",MISO,SERC,SRMV,BLQ,BIOMASS,0,0.123307087,31.62346019,0,0,68.25323272,0,0,0,0,0
7246,Dam 2,,,AR,,33.986501,-91.315788,Desha,,,,Entergy Arkansas Inc,"Midcontinent Independent Transmission System Operator, Inc..",MISO,SERC,SRMV,WAT,HYDRO,0,0,0,0,100,0,0,0,0,0,0
199,Dardanelle,,,AR,,35.2503,-93.1686,Pope,,,,Southwestern Power Administration,Southwestern Power Administration,SPA,MRO,SPSO,WAT,HYDRO,0,0,0,0,100,0,0,0,0,0,0
187,Degray,,,AR,,34.211913,-93.110963,Clark,,,,Entergy Arkansas Inc,"Midcontinent Independent Transmission System Operator, Inc..",MISO,SERC,SRMV,WAT,HYDRO,0,0,0,0,100,0,0,0,0,0,0
55340,Dell Power Plant,,,AR,,35.8619,-90.0253,Mississippi,,,,"Associated Electric Coop, Inc","Associated Electric Cooperative, Inc.",AECI,SERC,SRMW,NG,GAS,0,0.165232703,99.8347673,0,0,0,0,0,0,0,0
56489,Elkins Generating Center,,,AR,,35.9714,-94.0014,Washington,,,,Ozarks Electric Coop Corp - (AR),Southwest Power Pool,SWPP,SERC,SPSO,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
7040,Ellis Hydro,,,AR,,35.351361,-94.294349,Crawford,,,,Southwestern Electric Power Co,Southwest Power Pool,SWPP,SERC,SPSO,WAT,HYDRO,0,0,0,0,100,0,0,0,0,0,0
61839,FECC Solar Benton,,,AR,,34.638429,-92.578347,Saline,,,,First Electric Coop Corp,"Midcontinent Independent Transmission System Operator, Inc..",MISO,SERC,SRMV,SUN,SOLAR,0,0,0,0,0,0,0,100,0,0,0
6138,Flint Creek Power Plant,,,AR,,36.2561,-94.5241,Benton,,,,Southwestern Electric Power Co,Southwest Power Pool,SWPP,MRO,SPSO,SUB,COAL,99.83831335,0.161686654,0,0,0,0,0,0,0,0,0
64262,Forrest City- Eldridge Road,,,AR,,35.03789,-90.80707,St Francis,,,,Woodruff Electric Coop Corp,"Midcontinent Independent Transmission System Operator, Inc..",MISO,SERC,SRMV,SUN,SOLAR,0,0,0,0,0,0,0,100,0,0,0
64261,Forrest City- Prison Site,,,AR,,34.97953,-90.80602,St Francis,,,,Entergy Arkansas LLC,"Midcontinent Independent Transmission System Operator, Inc..",MISO,SERC,SRMV,SUN,SOLAR,0,0,0,0,0,0,0,100,0,0,0
10050,Fourche Creek Wastewater,,,AR,,34.6968,-92.165,Pulaski,,,,Entergy Arkansas Inc,"Midcontinent Independent Transmission System Operator, Inc..",MISO,SERC,SRMV,OBG,BIOMASS,0,0,6.946877955,0,0,93.05312204,0,0,0,0,0
7825,Fulton,,,AR,,33.6094,-93.7924,Hempstead,,,,Southwestern Electric Power Co,Southwest Power Pool,SWPP,SERC,SPSO,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
65351,General Dynamics,,,AR,,33.602,-92.541,Ouachita,,,,Ouachita Electric Coop Corp,"Midcontinent Independent Transmission System Operator, Inc..",MISO,SERC,SRMV,SUN,SOLAR,0,0,0,0,0,0,0,100,0,0,0
10606,Georgia-Pacific Crossett LLC,,,AR,,33.1421,-91.975,Ashley,,,,Entergy Arkansas Inc,"Midcontinent Independent Transmission System Operator, Inc..",MISO,SERC,SRMV,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
188,Greers Ferry Lake,,,AR,,35.5207,-91.9953,Cleburne,,,,Southwestern Power Administration,Southwestern Power Administration,SPA,MRO,SPSO,WAT,HYDRO,0,0,0,0,100,0,0,0,0,0,0
56328,Harry D. Mattison Power Plant,,,AR,,36.1855,-94.2841,Washington,,,,Southwestern Electric Power Co,Southwest Power Pool,SWPP,MRO,SPSO,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
55418,Hot Spring Energy Facility,,,AR,,34.29759,-92.868344,Hot Spring,,,,Entergy Arkansas Inc,"Midcontinent Independent Transmission System Operator, Inc..",MISO,SERC,SRMV,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
64263,Hot Springs 2020,,,AR,,34.421,-93.19485,Garland,,,,Entergy Arkansas LLC,Southwest Power Pool,SWPP,SERC,SRMV,SUN,SOLAR,0,0,0,0,0,0,0,100,0,0,0
6641,Independence,,,AR,,35.678442,-91.408761,Independence,,,,Entergy Arkansas Inc,"Midcontinent Independent Transmission System Operator, Inc..",MISO,SERC,SRMV,SUB,COAL,99.66533936,0.334660637,0,0,0,0,0,0,0,0,0
